,name,x,y,w,h
1477,000000182227.jpg,0.0,246.69,215.68,233.31
1478,000000182227.jpg,372.97,89.45,23.2,24.59
1479,000000542676.jpg,1.7,43.26,391.84,326.54
1480,000000411603.jpg,212.81,336.68,48.53,48.96
1481,000000059351.jpg,262.17,152.23,67.45,141.98
1482,000000059351.jpg,357.11,160.41,29.57,53.33
1483,000000444390.jpg,404.73,183.17,35.0,41.05
1484,000000239591.jpg,430.23,250.9,209.77,372.96
1485,000000239591.jpg,499.91,203.26,135.97,181.29
1486,000000239591.jpg,517.31,280.97,116.47,106.15
1487,000000264169.jpg,191.92,218.55,448.08,203.86
1488,000000518122.jpg,304.41,175.89,115.21,81.61
1489,000000387056.jpg,258.4,170.43,173.18,87.05
1490,000000075760.jpg,171.95,69.71,317.17,352.02
1491,000000075760.jpg,160.92,209.3,229.75,181.72
1492,000000395248.jpg,13.43,134.34,626.57,292.66
1493,000000100337.jpg,4.15,13.57,391.76,465.35
1494,000000468981.jpg,108.12,212.22,147.53,181.43
1495,000000468981.jpg,220.37,224.15,131.65,166.41
1496,000000018424.jpg,0.0,306.92,375.74,330.33
1497,000000223228.jpg,46.8,64.46,412.9,525.76
1498,000000468992.jpg,404.78,177.57,41.37,30.79
1499,000000468992.jpg,511.02,178.35,49.28,29.04
1500,000000468992.jpg,201.7,191.35,219.27,143.77
1501,000000468992.jpg,0.0,210.21,62.71,123.81
1502,000000231426.jpg,316.87,174.14,73.47,105.62
1503,000000493570.jpg,266.76,161.2,247.56,242.77
1504,000000493570.jpg,42.37,207.06,119.51,149.09
1505,000000493570.jpg,408.63,200.25,198.35,147.84
1506,000000067590.jpg,179.94,258.88,131.31,350.18
1507,000000067590.jpg,62.67,241.92,67.98,255.16
1508,000000067590.jpg,118.3,264.27,82.46,205.23
1509,000000067590.jpg,278.68,231.71,94.3,137.47
1510,000000067590.jpg,178.44,241.57,45.5,104.34
1511,000000002056.jpg,114.74,110.84,382.5,302.0
1512,000000313359.jpg,163.94,144.06,168.9,231.83
1513,000000370709.jpg,44.89,51.18,400.67,260.38
1514,000000567318.jpg,259.81,383.83,56.72,62.55
1515,000000075800.jpg,186.61,298.79,124.04,175.82
1516,000000075800.jpg,491.33,270.85,126.7,203.95
1517,000000075800.jpg,1.03,240.62,170.99,233.82
1518,000000436252.jpg,69.89,222.56,296.02,320.69
1519,000000444444.jpg,364.39,39.23,275.61,356.12
1520,000000190494.jpg,106.03,242.31,28.94,60.8
1521,000000190494.jpg,127.07,248.95,18.91,23.97
1522,000000509988.jpg,66.12,166.49,30.07,23.9
1523,000000485413.jpg,95.48,121.29,356.99,221.08
1524,000000010276.jpg,29.59,49.92,166.96,149.17
1525,000000034861.jpg,299.99,48.33,340.01,370.2
1526,000000198704.jpg,297.85,280.84,56.65,89.79
1527,000000051250.jpg,45.4,64.59,385.71,292.58
1528,000000428091.jpg,179.1,238.11,123.91,90.74
1529,000000428091.jpg,280.89,236.15,166.34,121.41
1530,000000206913.jpg,159.85,140.9,320.15,195.7
1531,000000493641.jpg,1.01,134.2,415.7,309.76
1532,000000493641.jpg,338.92,98.49,240.43,350.51
1533,000000493641.jpg,575.59,212.04,64.41,105.52
1534,000000493641.jpg,559.71,209.45,44.99,112.48
1535,000000493641.jpg,323.87,246.26,71.75,103.32
1536,000000501835.jpg,268.43,197.88,65.96,196.97
1537,000000501835.jpg,155.41,188.87,127.98,211.17
1538,000000002124.jpg,222.48,191.11,53.64,35.35
1539,000000002124.jpg,285.79,185.86,46.33,39.58
1540,000000002124.jpg,198.84,191.68,14.58,34.95
1541,000000002124.jpg,272.52,192.0,12.38,33.03
1542,000000002124.jpg,207.98,187.99,36.48,38.74
1543,000000297037.jpg,87.86,103.7,140.61,91.04
1544,000000010321.jpg,90.33,341.78,359.84,298.22
1545,000000100434.jpg,287.12,171.63,140.8,197.85
1546,000000100434.jpg,394.86,155.25,164.37,240.59
1547,000000100434.jpg,556.54,188.04,72.44,137.4
1548,000000100434.jpg,432.34,177.18,130.17,182.14
1549,000000165984.jpg,248.77,291.41,149.29,145.04
1550,000000165984.jpg,109.91,293.97,84.64,97.15
1551,000000018530.jpg,158.36,25.42,200.39,267.84
1552,000000018530.jpg,333.97,43.18,138.36,88.87
1553,000000256098.jpg,280.22,215.83,40.3,39.36
1554,000000567396.jpg,181.29,151.0,84.46,295.63
1555,000000567396.jpg,112.76,157.76,48.62,207.93
1556,000000567396.jpg,124.31,192.27,56.98,245.83
1557,000000567396.jpg,31.57,167.67,91.26,284.19
1558,000000346214.jpg,270.86,296.76,14.58,9.92
1559,000000346214.jpg,253.27,295.75,14.9,11.05
1560,000000346214.jpg,245.69,295.98,9.51,7.68
1561,000000346214.jpg,228.55,296.94,12.59,8.27
1562,000000346214.jpg,192.36,295.93,15.38,8.25
1563,000000501864.jpg,332.93,157.45,64.22,112.23
1564,000000501864.jpg,186.09,167.67,74.99,106.67
1565,000000501864.jpg,429.28,166.13,87.71,87.05
1566,000000501864.jpg,495.8,167.77,48.85,82.33
1567,000000501864.jpg,604.4,177.8,35.6,62.03
1568,000000501864.jpg,497.67,173.65,70.26,66.81
1569,000000518249.jpg,346.41,190.23,130.15,103.43
1570,000000174185.jpg,240.77,178.19,275.56,259.83
1571,000000272489.jpg,150.51,172.25,371.25,293.21
1572,000000370798.jpg,71.61,63.97,214.84,316.06
1573,000000370798.jpg,336.71,113.77,234.37,267.35
1574,000000518255.jpg,271.05,181.72,120.87,164.99
1575,000000403567.jpg,240.61,115.69,153.69,351.9
1576,000000403567.jpg,378.97,93.68,203.32,361.93
1577,000000403567.jpg,159.51,126.48,128.4,315.71
1578,000000403567.jpg,43.96,112.45,172.52,319.34
1579,000000452721.jpg,210.64,451.2,21.8,40.6
1580,000000452721.jpg,133.19,461.97,28.65,42.97
1581,000000452721.jpg,21.72,466.99,58.06,63.83
1582,000000452721.jpg,185.55,453.83,26.87,42.47
1583,000000452721.jpg,80.54,468.41,46.02,50.34
1584,000000452721.jpg,245.45,460.58,11.2,24.76
1585,000000452721.jpg,254.52,452.87,13.87,32.19
1586,000000452721.jpg,266.82,456.68,15.83,26.79
1587,000000452721.jpg,225.8,455.67,12.49,34.37
1588,000000452721.jpg,67.3,469.33,29.13,48.12
1589,000000452721.jpg,117.53,466.03,13.12,17.3
1590,000000100482.jpg,118.44,167.1,114.34,104.75
1591,000000100482.jpg,17.04,171.45,104.62,86.66
1592,000000272518.jpg,327.69,0.41,257.04,421.08
1593,000000272518.jpg,0.0,0.09,384.04,423.43
1594,000000493704.jpg,254.62,210.58,256.0,224.34
1595,000000174217.jpg,61.67,289.3,345.35,334.39
1596,000000485513.jpg,453.4,312.19,42.77,49.22
1597,000000485513.jpg,396.47,310.95,29.68,49.58
1598,000000485513.jpg,258.57,315.9,45.15,54.77
1599,000000485513.jpg,205.86,316.12,51.91,55.26
1600,000000485513.jpg,147.44,315.53,43.16,51.58
1601,000000485513.jpg,107.13,319.64,40.16,52.72
1602,000000485513.jpg,303.78,316.22,58.38,54.05
1603,000000485513.jpg,358.22,310.7,43.94,50.07
1604,000000485513.jpg,75.21,311.99,30.24,59.06
1605,000000485513.jpg,17.46,317.6,37.07,50.26
1606,000000485513.jpg,0.0,317.83,21.77,48.8
1607,000000485513.jpg,175.93,320.07,25.96,22.38
1608,000000141453.jpg,61.34,65.77,116.18,233.09
1609,000000141453.jpg,234.88,67.42,91.05,171.7
1610,000000149648.jpg,524.77,251.65,23.93,16.29
1611,000000149648.jpg,354.92,253.28,26.1,23.49
1612,000000149648.jpg,364.51,253.37,32.46,19.65
1613,000000149648.jpg,377.43,246.69,17.07,7.62
1614,000000149648.jpg,231.71,258.61,25.51,42.01
1615,000000149648.jpg,249.76,261.68,26.94,21.44
1616,000000149648.jpg,146.86,251.51,41.73,38.79
1617,000000149648.jpg,329.87,262.98,20.62,22.35
1618,000000321683.jpg,23.4,417.03,188.56,188.56
1619,000000116886.jpg,261.13,445.95,110.18,77.0
1620,000000567448.jpg,316.92,65.49,98.92,350.81
1621,000000567448.jpg,130.84,36.96,151.86,382.02
1622,000000321692.jpg,481.46,146.16,145.22,92.12
1623,000000321692.jpg,201.09,166.16,133.12,99.13
1624,000000321692.jpg,116.7,168.51,115.91,91.75
1625,000000321692.jpg,0.58,179.31,88.7,72.92
1626,000000321692.jpg,412.25,153.88,148.57,100.32
1627,000000321692.jpg,104.65,181.98,38.68,74.71
1628,000000321692.jpg,81.21,204.98,21.82,25.35
1629,000000067742.jpg,371.85,170.99,266.78,197.77
1630,000000067742.jpg,37.58,128.96,69.8,125.64
1631,000000067742.jpg,279.86,238.03,49.36,73.21
1632,000000575648.jpg,427.95,281.85,33.56,59.57
1633,000000141475.jpg,140.09,19.23,343.34,541.11
1634,000000002211.jpg,99.36,117.24,397.42,340.79
1635,000000002211.jpg,50.16,212.95,50.27,20.37
1636,000000002211.jpg,87.82,166.92,30.2,63.1
1637,000000002211.jpg,163.08,169.41,24.14,33.17
1638,000000002211.jpg,5.36,170.55,35.72,55.73
1639,000000338086.jpg,87.74,145.38,234.32,239.48
1640,000000338086.jpg,494.42,154.51,62.83,161.71
1641,000000338086.jpg,375.59,169.85,87.08,147.84
1642,000000338086.jpg,581.41,174.05,56.72,151.94
1643,000000338086.jpg,299.84,177.6,90.42,128.21
1644,000000338086.jpg,475.2,193.54,27.44,63.19
1645,000000338086.jpg,459.81,189.77,24.05,63.49
1646,000000551088.jpg,217.81,256.0,156.9,122.84
1647,000000551088.jpg,425.62,259.93,111.46,105.53
1648,000000207026.jpg,200.67,371.51,178.27,181.52
1649,000000092339.jpg,422.98,233.07,119.74,104.96
1650,000000092339.jpg,389.1,249.29,71.26,50.69
1651,000000092339.jpg,324.92,257.23,78.02,78.36
1652,000000182454.jpg,158.91,217.3,196.02,376.21
1653,000000182454.jpg,341.87,202.88,201.29,392.28
1654,000000182454.jpg,69.33,341.29,159.53,143.58
1655,000000354491.jpg,37.16,36.13,571.87,407.74
1656,000000354491.jpg,72.26,168.26,295.22,301.42
1657,000000493760.jpg,221.77,258.92,109.25,144.2
1658,000000493760.jpg,62.27,233.79,214.13,181.35
1659,000000084163.jpg,138.28,78.3,352.57,299.45
1660,000000239811.jpg,40.49,91.14,54.18,56.57
1661,000000239811.jpg,261.59,96.65,21.81,27.21
1662,000000092363.jpg,252.83,124.09,71.23,121.6
1663,000000092363.jpg,311.2,129.42,73.19,118.72
1664,000000215243.jpg,354.06,189.16,214.71,202.32
1665,000000215243.jpg,70.04,129.37,238.97,256.48
1666,000000477392.jpg,128.63,150.54,277.27,267.74
1667,000000477392.jpg,83.71,157.95,148.31,261.14
1668,000000305363.jpg,215.74,132.99,345.81,342.71
1669,000000305363.jpg,159.33,118.73,122.28,102.51
1670,000000305363.jpg,69.58,100.88,144.72,96.27
1671,000000305363.jpg,285.73,132.26,68.92,22.66
1672,000000305363.jpg,266.11,120.92,50.53,32.29
1673,000000075990.jpg,307.96,107.38,200.57,359.62
1674,000000223447.jpg,239.67,92.75,400.33,324.15
1675,000000035031.jpg,126.01,319.44,96.95,73.01
1676,000000035031.jpg,113.71,323.49,36.24,56.74
1677,000000035031.jpg,136.0,320.59,95.29,69.35
1678,000000059610.jpg,235.85,210.6,130.58,185.39
1679,000000059610.jpg,461.74,235.27,178.26,238.39
1680,000000059610.jpg,406.85,198.52,82.23,184.23
1681,000000059610.jpg,482.06,188.9,157.94,79.49
1682,000000059610.jpg,207.11,213.42,130.56,91.06
1683,000000059610.jpg,160.59,200.16,82.95,91.01
1684,000000059610.jpg,45.42,202.32,121.81,86.71
1685,000000059610.jpg,227.78,200.02,67.66,28.55
1686,000000059610.jpg,342.87,205.03,33.33,97.55
1687,000000018654.jpg,344.35,63.36,169.89,316.81
1688,000000510175.jpg,77.42,105.29,499.61,353.03
1689,000000510175.jpg,37.16,79.48,365.42,297.29
1690,000000067807.jpg,276.8,124.94,93.58,140.36
1691,000000067807.jpg,213.66,125.24,125.61,124.01
1692,000000067807.jpg,468.43,133.66,62.54,30.24
1693,000000223454.jpg,381.72,131.69,246.93,160.74
1694,000000223454.jpg,367.05,105.83,235.18,138.33
1695,000000010472.jpg,208.81,303.28,23.85,42.23
1696,000000289001.jpg,278.18,175.06,185.48,192.5
1697,000000395496.jpg,284.2,0.36,117.7,294.96
1698,000000395496.jpg,1.43,0.0,211.98,318.68
1699,000000395496.jpg,169.72,0.0,149.67,95.25
1700,000000395496.jpg,395.86,2.24,80.07,74.84
1701,000000395496.jpg,2.0,2.29,38.25,40.84
1702,000000428267.jpg,154.6,135.48,124.32,93.32
1703,000000428267.jpg,293.16,119.73,203.38,132.84
1704,000000428267.jpg,27.06,160.92,73.67,67.6
1705,000000428267.jpg,336.01,101.18,198.17,132.11
1706,000000428267.jpg,39.07,168.78,139.14,82.91
1707,000000231659.jpg,353.61,229.37,36.49,46.91
1708,000000231659.jpg,493.88,239.4,35.41,48.12
1709,000000051443.jpg,102.19,137.29,345.81,337.55
1710,000000051443.jpg,36.43,181.37,54.76,123.91
1711,000000051443.jpg,0.89,176.92,50.42,124.81
1712,000000420085.jpg,69.82,177.04,334.13,264.31
1713,000000100599.jpg,130.68,144.02,188.65,253.07
1714,000000166137.jpg,476.31,186.84,148.14,254.37
1715,000000420090.jpg,85.8,227.61,108.31,78.1
1716,000000420090.jpg,368.1,232.26,125.41,75.36
1717,000000289019.jpg,411.91,178.31,128.9,135.55
1718,000000289019.jpg,398.83,186.71,120.35,119.86
1719,000000305404.jpg,253.82,397.02,226.18,242.83
1720,000000125180.jpg,183.47,196.76,100.91,245.06
1721,000000125180.jpg,319.19,204.35,121.34,233.46
1722,000000002302.jpg,140.39,123.87,195.09,346.84
1723,000000002302.jpg,225.44,405.57,180.13,74.43
1724,000000231679.jpg,334.51,290.71,111.18,84.27
1725,000000231679.jpg,446.18,294.37,38.74,53.3
1726,000000231679.jpg,463.49,263.8,36.51,111.2
1727,000000526592.jpg,90.58,120.0,202.07,184.26
1728,000000526592.jpg,147.2,118.67,214.42,202.25
1729,000000526592.jpg,165.54,142.0,65.07,101.71
1730,000000542974.jpg,51.82,129.55,348.7,369.21
1731,000000108802.jpg,0.92,0.0,404.01,426.0
1732,000000100603.jpg,164.48,323.94,203.78,95.95
1733,000000084230.jpg,107.35,8.26,399.14,410.15
1734,000000092425.jpg,53.45,111.11,494.39,363.85
1735,000000223499.jpg,54.45,31.62,327.65,371.59
1736,000000223499.jpg,60.29,0.09,87.31,58.63
1737,000000043279.jpg,168.27,252.99,39.27,62.05
1738,000000346388.jpg,92.31,67.8,467.72,376.43
1739,000000551194.jpg,129.84,124.32,201.05,172.43
1740,000000551194.jpg,0.7,160.55,83.43,150.73
1741,000000551194.jpg,295.61,120.24,57.95,102.4
1742,000000551194.jpg,144.67,105.42,99.94,35.75
1743,000000551194.jpg,0.2,108.51,111.71,76.39
1744,000000461086.jpg,315.87,256.73,193.18,169.94
1745,000000477471.jpg,288.0,180.47,253.94,231.23
1746,000000477471.jpg,349.12,105.11,126.63,82.89
1747,000000411937.jpg,0.0,119.67,457.13,348.14
1748,000000411937.jpg,0.0,142.23,40.09,125.8
1749,000000256290.jpg,51.21,171.5,339.37,200.09
1750,000000330022.jpg,450.52,138.11,49.48,161.76
1751,000000035110.jpg,2.76,140.14,174.88,278.89
1752,000000035110.jpg,236.6,196.21,122.15,194.28
1753,000000035110.jpg,396.62,208.73,192.53,139.96
1754,000000035110.jpg,562.61,197.45,77.39,177.66
1755,000000035110.jpg,346.25,217.61,66.36,117.34
1756,000000395560.jpg,191.2,53.45,201.48,349.51
1757,000000321831.jpg,0.9,91.07,604.62,322.58
1758,000000403758.jpg,110.28,179.09,180.29,220.56
1759,000000403758.jpg,48.0,188.23,78.85,185.54
1760,000000403758.jpg,19.09,210.19,39.4,148.39
1761,000000403758.jpg,209.22,162.79,247.57,241.9
1762,000000403758.jpg,188.43,244.3,83.07,118.86
1763,000000403758.jpg,145.55,300.45,29.84,50.23
1764,000000403758.jpg,240.5,289.26,15.74,43.86
1765,000000403758.jpg,274.48,295.64,19.08,45.75
1766,000000543026.jpg,146.73,154.77,95.36,60.47
1767,000000543026.jpg,353.51,179.47,118.39,78.29
1768,000000108850.jpg,511.86,276.64,61.67,168.56
1769,000000108850.jpg,19.36,237.2,116.08,198.44
1770,000000108850.jpg,329.89,188.75,9.76,33.06
1771,000000108850.jpg,342.84,191.56,20.6,27.17
1772,000000035126.jpg,354.71,170.44,195.98,158.01
1773,000000035126.jpg,154.18,164.55,198.37,269.3
1774,000000018743.jpg,150.92,268.33,100.34,66.67
1775,000000018743.jpg,208.49,268.22,10.99,8.97
1776,000000239928.jpg,310.63,212.22,115.45,184.18
1777,000000239928.jpg,148.22,224.98,138.74,192.72
1778,000000239928.jpg,374.66,112.95,202.02,308.54
1779,000000239928.jpg,0.0,273.31,134.62,128.11
1780,000000387385.jpg,331.45,277.49,122.37,121.41
1781,000000387385.jpg,553.49,255.74,44.04,91.86
1782,000000387385.jpg,489.52,233.8,76.08,123.15
1783,000000067904.jpg,126.25,251.28,162.59,248.47
1784,000000067904.jpg,48.9,281.89,136.63,93.48
1785,000000141634.jpg,190.77,68.39,293.47,378.63
1786,000000108871.jpg,367.48,148.65,247.75,232.25
1787,000000395592.jpg,128.65,48.8,143.08,127.55
1788,000000403789.jpg,110.74,148.13,384.0,474.61
1789,000000338256.jpg,1.37,218.3,368.07,414.76
1790,000000452944.jpg,128.8,328.07,53.48,72.86
1791,000000452944.jpg,106.45,325.74,36.34,74.28
1792,000000452944.jpg,307.69,274.62,17.56,36.58
1793,000000452944.jpg,234.17,270.02,20.63,32.11
1794,000000452944.jpg,260.58,266.8,10.52,24.25
1795,000000452944.jpg,337.68,291.07,28.45,44.85
1796,000000141651.jpg,163.08,138.61,308.35,407.02
1797,000000305492.jpg,205.93,258.28,141.94,205.93
1798,000000305492.jpg,94.44,243.1,151.58,216.87
1799,000000190806.jpg,474.53,213.42,49.95,47.06
1800,000000190806.jpg,336.94,201.45,31.66,22.3
1801,000000190806.jpg,292.14,201.91,36.35,21.42
1802,000000272727.jpg,198.72,160.02,82.36,62.11
1803,000000526682.jpg,174.55,129.23,155.28,226.29
1804,000000526682.jpg,354.22,131.6,80.64,114.54
1805,000000305499.jpg,191.31,253.25,178.93,92.21
1806,000000305499.jpg,352.97,264.39,66.49,71.37
1807,000000551260.jpg,388.3,29.38,224.59,375.71
1808,000000551260.jpg,25.19,91.3,236.13,320.09
1809,000000371038.jpg,68.82,39.49,406.02,587.7
1810,000000354657.jpg,46.4,111.32,331.89,200.26
1811,000000502116.jpg,181.22,208.45,104.43,227.58
1812,000000502116.jpg,369.79,196.33,106.09,237.94
1813,000000133482.jpg,23.3,245.51,296.01,386.46
1814,000000051563.jpg,216.22,251.69,165.56,228.31
1815,000000051563.jpg,119.0,279.91,106.91,200.09
1816,000000051563.jpg,383.08,279.76,146.42,200.24
1817,000000166255.jpg,83.58,326.05,448.21,97.36
1818,000000166255.jpg,362.74,172.35,188.09,190.97
1819,000000166255.jpg,0.96,226.05,196.65,190.86
1820,000000166255.jpg,350.74,214.0,37.65,21.59
1821,000000395634.jpg,271.45,183.94,46.5,67.77
1822,000000395634.jpg,270.25,190.02,31.37,35.0
1823,000000461170.jpg,32.35,422.05,161.59,141.38
1824,000000313718.jpg,152.03,35.05,260.13,324.33
1825,000000264567.jpg,0.0,204.36,383.97,214.73
1826,000000264567.jpg,254.02,124.19,153.42,295.51
1827,000000264567.jpg,409.41,123.86,230.59,295.43
1828,000000264567.jpg,338.29,100.3,124.01,319.14
1829,000000354679.jpg,99.66,176.56,215.79,244.13
1830,000000354679.jpg,447.2,147.69,192.8,274.57
1831,000000452985.jpg,26.93,42.8,351.02,317.36
1832,000000452985.jpg,272.73,99.17,367.27,294.77
1833,000000526713.jpg,415.41,243.5,84.02,59.84
1834,000000526713.jpg,559.75,252.85,56.8,51.3
1835,000000526713.jpg,491.17,242.52,78.78,63.53
1836,000000330109.jpg,77.94,159.44,81.37,153.32
1837,000000485758.jpg,0.0,102.89,431.56,327.83
1838,000000485758.jpg,602.69,119.54,37.31,202.0
1839,000000485758.jpg,41.99,84.1,113.74,92.48
1840,000000485758.jpg,170.66,81.79,34.13,95.76
1841,000000010621.jpg,80.34,157.86,149.41,149.41
1842,000000010621.jpg,379.91,133.97,75.78,57.35
1843,000000010621.jpg,265.25,131.02,80.12,51.71
1844,000000010621.jpg,167.16,128.88,48.28,22.76
1845,000000010621.jpg,52.94,117.54,33.54,34.53
1846,000000010621.jpg,17.75,120.65,29.16,12.99
1847,000000010621.jpg,85.47,119.61,17.37,16.48
1848,000000010621.jpg,478.87,137.34,21.13,42.67
1849,000000280959.jpg,172.04,4.13,307.96,527.14
1850,000000289158.jpg,232.2,40.32,33.16,34.1
1851,000000027015.jpg,286.73,65.19,194.27,396.85
1852,000000027015.jpg,101.59,32.65,201.11,418.81
1853,000000002444.jpg,87.05,57.36,457.24,321.63
1854,000000002444.jpg,183.27,144.89,334.89,197.67
1855,000000403853.jpg,283.65,151.85,302.75,239.72
1856,000000379294.jpg,252.7,169.28,232.18,321.81
1857,000000248226.jpg,200.64,79.09,125.25,71.63
1858,000000248226.jpg,107.63,60.9,79.77,65.67
1859,000000248226.jpg,366.49,122.55,117.44,98.79
1860,000000248226.jpg,95.74,56.58,41.35,58.02
1861,000000248229.jpg,437.65,317.92,28.99,34.32
1862,000000248229.jpg,315.86,329.56,41.38,28.97
1863,000000248229.jpg,306.08,320.44,15.88,34.79
1864,000000248229.jpg,212.88,330.43,12.88,31.38
1865,000000035245.jpg,359.77,192.91,78.46,95.02
1866,000000035245.jpg,512.1,136.57,77.71,180.0
1867,000000035245.jpg,201.49,197.78,62.89,73.7
1868,000000035245.jpg,171.24,201.5,46.58,65.8
1869,000000035245.jpg,92.44,196.52,26.87,62.13
1870,000000035245.jpg,26.7,195.9,68.08,66.38
1871,000000035245.jpg,121.52,188.73,59.25,76.06
1872,000000035245.jpg,115.4,199.72,10.8,16.39
1873,000000182706.jpg,259.04,151.82,335.78,256.85
1874,000000182706.jpg,259.56,160.34,268.09,190.34
1875,000000215485.jpg,67.95,8.26,514.24,377.42
1876,000000551357.jpg,410.13,297.53,21.77,18.83
1877,000000551357.jpg,482.41,293.44,25.48,15.27
1878,000000551357.jpg,457.38,296.38,25.95,15.12
1879,000000551357.jpg,188.58,299.8,18.5,22.68
1880,000000551357.jpg,600.14,302.07,9.2,10.13
1881,000000534975.jpg,11.91,180.55,49.5,89.36
1882,000000133571.jpg,0.06,63.36,385.62,363.12
1883,000000125380.jpg,9.12,33.74,328.26,301.81
1884,000000010691.jpg,2.04,87.68,528.11,379.26
1885,000000215493.jpg,0.0,52.65,493.42,425.29
1886,000000215493.jpg,259.46,32.44,380.54,441.07
1887,000000567751.jpg,203.38,182.3,208.64,249.74
1888,000000567751.jpg,134.25,231.53,35.3,128.76
1889,000000559566.jpg,101.78,93.14,484.96,358.23
1890,000000559566.jpg,471.86,119.63,107.54,46.18
1891,000000338385.jpg,169.42,182.02,386.11,387.43
1892,000000338385.jpg,280.56,155.86,320.66,387.04
1893,000000420308.jpg,30.97,160.86,311.74,237.42
1894,000000256470.jpg,195.51,88.48,159.27,282.31
1895,000000010720.jpg,0.84,22.38,434.97,345.44
1896,000000199136.jpg,384.91,214.65,49.71,42.69
1897,000000535010.jpg,461.28,260.62,14.61,17.75
1898,000000535010.jpg,194.76,237.86,11.03,23.3
1899,000000535010.jpg,249.83,242.97,6.64,16.21
1900,000000535010.jpg,383.88,253.72,23.38,28.01
1901,000000535010.jpg,447.1,255.99,14.4,24.87
1902,000000068069.jpg,125.8,45.0,333.34,376.49
1903,000000248297.jpg,151.59,37.43,304.79,201.32
1904,000000248297.jpg,332.62,49.11,274.89,155.78
1905,000000322029.jpg,99.35,205.72,409.09,367.88
1906,000000322029.jpg,377.27,226.75,141.34,289.0
1907,000000305647.jpg,212.87,208.38,185.23,264.02
1908,000000403955.jpg,21.08,30.79,424.25,392.18
1909,000000371194.jpg,361.75,32.62,189.03,265.8
1910,000000371194.jpg,110.19,92.75,176.31,310.37
1911,000000166395.jpg,259.61,331.11,37.66,50.31
1912,000000166395.jpg,467.55,290.89,12.72,27.27
1913,000000166395.jpg,281.48,330.57,17.36,32.79
1914,000000461306.jpg,67.1,144.52,152.77,91.87
1915,000000461306.jpg,179.61,141.25,144.52,86.71
1916,000000461306.jpg,381.11,153.51,163.55,75.03
1917,000000461306.jpg,257.18,151.99,75.4,75.46
1918,000000305661.jpg,48.9,64.72,373.93,499.06
1919,000000305661.jpg,28.56,188.24,114.07,166.47
1920,000000469499.jpg,102.94,88.11,456.98,320.92
1921,000000444928.jpg,259.28,249.6,28.44,98.87
1922,000000444928.jpg,389.75,263.63,70.82,83.06
1923,000000444928.jpg,468.8,267.3,61.99,73.51
1924,000000444928.jpg,564.72,242.08,56.28,107.6
1925,000000444928.jpg,144.74,239.99,46.65,110.16
1926,000000444928.jpg,28.97,260.92,64.2,82.19
1927,000000444928.jpg,326.45,232.99,31.98,113.53
1928,000000092675.jpg,281.76,315.0,104.06,112.0
1929,000000076293.jpg,247.53,208.21,83.64,94.04
1930,000000076293.jpg,438.53,174.11,80.53,212.19
1931,000000322056.jpg,67.1,131.1,278.71,341.67
1932,000000322056.jpg,0.1,319.78,286.71,154.59
1933,000000485896.jpg,519.66,174.16,109.07,176.82
1934,000000485896.jpg,258.18,173.31,116.49,192.79
1935,000000485896.jpg,345.44,199.9,117.56,159.11
1936,000000485896.jpg,149.0,166.22,106.05,210.1
1937,000000485896.jpg,68.29,184.51,70.25,196.28
1938,000000485896.jpg,1.35,186.55,49.07,201.85
1939,000000485896.jpg,433.81,174.98,97.8,178.05
1940,000000485896.jpg,614.61,199.45,25.39,146.98
1941,000000387597.jpg,269.19,115.58,194.33,87.22
1942,000000559633.jpg,391.14,214.32,138.51,56.19
1943,000000264723.jpg,227.34,225.32,106.92,135.8
1944,000000223766.jpg,54.28,224.78,84.39,168.79
1945,000000354839.jpg,302.8,90.84,206.45,536.77
1946,000000068120.jpg,158.28,326.19,173.42,309.68
1947,000000068120.jpg,35.71,311.76,124.98,320.0
1948,000000567836.jpg,363.8,149.27,79.55,75.51
1949,000000567836.jpg,381.52,149.88,104.75,73.24
1950,000000453152.jpg,163.45,165.5,244.65,180.92
1951,000000322082.jpg,332.42,189.17,74.38,233.24
1952,000000322082.jpg,258.4,183.81,78.8,227.25
1953,000000051748.jpg,393.17,240.27,56.63,42.88
1954,000000051748.jpg,60.19,246.35,33.42,19.99
1955,000000051748.jpg,533.35,235.84,61.01,37.71
1956,000000051748.jpg,168.92,243.9,28.12,18.48
1957,000000092711.jpg,102.19,83.61,347.87,342.71
1958,000000338474.jpg,431.19,197.39,185.26,148.05
1959,000000338474.jpg,0.0,246.02,60.9,110.24
1960,000000567858.jpg,199.85,303.46,65.33,50.42
1961,000000567858.jpg,263.81,296.43,62.46,48.47
1962,000000567858.jpg,359.71,288.91,49.57,44.2
1963,000000567858.jpg,440.68,288.28,54.94,43.3
1964,000000567858.jpg,500.6,286.87,47.76,39.26
1965,000000567858.jpg,547.82,276.73,43.06,40.85
1966,000000567858.jpg,196.26,295.02,68.82,54.02
1967,000000567858.jpg,260.08,294.13,28.81,44.45
1968,000000567858.jpg,429.93,279.65,43.57,48.47
1969,000000567858.jpg,364.7,298.25,62.23,44.4
1970,000000567858.jpg,490.54,274.67,20.18,49.6
1971,000000502324.jpg,173.21,162.64,339.05,285.13
1972,000000502324.jpg,75.35,173.49,266.33,228.13
1973,000000502324.jpg,18.28,190.08,10.39,40.68
1974,000000502324.jpg,591.96,214.08,35.36,37.4
1975,000000502324.jpg,622.15,213.61,17.85,40.63
