,name,x,y,w,h
1854,000000288055.jpg,29.55,270.76,24.29,18.74
1855,000000099645.jpg,440.77,199.23,109.42,55.74
1856,000000099645.jpg,514.59,132.29,72.46,48.54
1857,000000099645.jpg,593.41,148.18,46.59,37.2
1858,000000099645.jpg,578.71,236.79,61.09,26.73
1859,000000099645.jpg,334.54,183.29,135.97,37.05
1860,000000181566.jpg,159.09,295.76,60.2,129.0
1861,000000132417.jpg,100.94,315.72,6.9,9.58
1862,000000132417.jpg,280.25,161.26,3.9,4.34
1863,000000132417.jpg,95.52,293.93,19.48,10.69
1864,000000132417.jpg,287.68,154.46,6.53,3.46
1865,000000132417.jpg,97.13,285.71,24.96,10.8
1866,000000132417.jpg,265.28,269.68,10.78,18.03
1867,000000132417.jpg,170.39,281.68,17.83,9.86
1868,000000132417.jpg,150.46,269.24,5.42,3.68
1869,000000132417.jpg,61.52,281.45,13.47,8.53
1870,000000132417.jpg,189.81,277.7,31.76,13.67
1871,000000132417.jpg,42.33,282.29,10.05,6.76
1872,000000132417.jpg,32.76,281.32,10.65,7.36
1873,000000132417.jpg,30.22,267.41,6.04,4.73
1874,000000132417.jpg,0.0,102.0,499.0,230.0
1875,000000386370.jpg,163.07,21.57,2.4,3.82
1876,000000132420.jpg,83.75,221.9,33.07,19.28
1877,000000132420.jpg,162.79,191.01,38.43,23.48
1878,000000132420.jpg,233.33,191.12,34.74,19.19
1879,000000132420.jpg,562.44,225.62,43.37,13.61
1880,000000132420.jpg,317.46,193.38,8.78,8.05
1881,000000132420.jpg,25.72,221.07,44.27,17.2
1882,000000132420.jpg,570.81,186.3,15.86,7.32
1883,000000132420.jpg,606.81,193.77,4.37,4.13
1884,000000132420.jpg,374.3,194.45,11.78,4.46
1885,000000132420.jpg,622.2,186.33,7.76,8.87
1886,000000132420.jpg,537.36,187.05,14.21,4.59
1887,000000451915.jpg,312.75,259.33,5.7,5.87
1888,000000451915.jpg,552.43,272.43,6.94,8.92
1889,000000476495.jpg,190.69,160.21,174.95,151.26
1890,000000476495.jpg,152.69,133.98,6.69,3.95
1891,000000476495.jpg,300.36,128.41,10.39,6.76
1892,000000476495.jpg,513.76,118.28,8.29,5.86
1893,000000476495.jpg,159.34,128.43,9.78,6.42
1894,000000476495.jpg,381.15,126.97,11.3,5.33
1895,000000476495.jpg,462.38,129.69,4.07,4.11
1896,000000476495.jpg,613.14,122.54,8.34,4.3
1897,000000476495.jpg,177.59,131.04,6.61,4.46
1898,000000476495.jpg,500.62,116.94,4.82,4.59
1899,000000476495.jpg,611.53,116.43,12.66,7.36
1900,000000476495.jpg,580.36,125.61,11.71,5.74
1901,000000476495.jpg,482.78,117.9,3.21,1.95
1902,000000009553.jpg,267.22,137.05,346.19,195.6
1903,000000050514.jpg,29.98,345.04,7.63,5.87
1904,000000345434.jpg,159.61,258.76,40.17,37.83
1905,000000140636.jpg,146.15,152.25,198.48,183.99
1906,000000140636.jpg,287.94,122.46,263.67,280.22
1907,000000017756.jpg,307.73,219.15,32.21,18.24
1908,000000181601.jpg,206.54,149.24,154.51,172.25
1909,000000353634.jpg,603.04,48.76,9.92,12.98
1910,000000443749.jpg,202.72,13.84,5.32,4.83
1911,000000025959.jpg,124.89,45.0,368.23,324.15
1912,000000337256.jpg,487.81,204.66,39.2,44.17
1913,000000337256.jpg,452.04,193.27,39.97,54.66
1914,000000124266.jpg,510.3,214.51,37.49,48.36
1915,000000124266.jpg,512.55,214.7,35.63,58.93
1916,000000279916.jpg,0.0,0.0,640.0,408.5
1917,000000107885.jpg,313.34,200.77,31.84,28.82
1918,000000157037.jpg,270.42,38.37,44.41,24.64
1919,000000157037.jpg,377.7,41.35,54.6,48.81
1920,000000157037.jpg,270.82,114.48,36.86,29.08
1921,000000157037.jpg,297.83,184.25,69.62,33.19
1922,000000157037.jpg,223.32,247.94,49.85,44.23
1923,000000157037.jpg,346.82,125.52,33.92,45.23
1924,000000157037.jpg,333.37,109.4,54.05,20.71
1925,000000157037.jpg,301.84,39.35,30.22,20.53
1926,000000157037.jpg,381.45,4.84,20.97,16.93
1927,000000157037.jpg,352.33,96.36,49.53,19.44
1928,000000157037.jpg,328.32,12.47,44.89,18.15
1929,000000157037.jpg,322.24,9.65,16.15,9.73
1930,000000157037.jpg,77.0,0.0,386.0,177.0
1931,000000435569.jpg,285.42,155.8,29.88,61.78
1932,000000435569.jpg,311.99,168.93,56.83,45.2
1933,000000435569.jpg,93.59,379.33,12.3,18.84
1934,000000435569.jpg,20.17,380.42,13.94,27.9
1935,000000435569.jpg,205.76,197.67,77.45,36.98
1936,000000435569.jpg,632.38,43.07,7.62,11.52
1937,000000017778.jpg,267.22,226.54,130.89,47.42
1938,000000017778.jpg,242.75,219.47,42.1,73.25
1939,000000525682.jpg,34.83,104.92,59.86,38.16
1940,000000525682.jpg,151.38,119.16,34.96,22.07
1941,000000329078.jpg,170.25,76.84,429.76,334.06
1942,000000181626.jpg,91.03,53.1,246.9,511.73
1943,000000501116.jpg,318.07,225.01,9.05,6.16
1944,000000566653.jpg,17.85,13.49,484.32,594.37
1945,000000427389.jpg,57.81,142.11,185.8,195.44
1946,000000468354.jpg,213.97,239.78,22.0,57.6
1947,000000468354.jpg,323.96,357.08,24.0,13.98
1948,000000468354.jpg,347.55,302.37,6.53,14.61
1949,000000468354.jpg,141.02,263.73,21.2,7.97
1950,000000468354.jpg,387.13,368.13,25.03,21.45
1951,000000468354.jpg,51.57,246.95,7.86,11.72
1952,000000468354.jpg,34.43,258.0,8.25,9.98
1953,000000468354.jpg,14.59,300.47,12.16,11.42
1954,000000468354.jpg,485.1,296.13,18.44,6.97
1955,000000468354.jpg,394.36,287.31,10.04,9.19
1956,000000468354.jpg,359.18,281.85,17.31,7.57
1957,000000468354.jpg,323.52,288.31,14.0,5.08
1958,000000468354.jpg,179.6,298.48,16.78,8.67
1959,000000468354.jpg,136.0,264.0,72.0,44.0
1960,000000238980.jpg,451.78,309.94,10.08,12.21
1961,000000238980.jpg,293.73,308.54,16.24,9.56
1962,000000238980.jpg,548.62,300.56,11.67,9.86
1963,000000238980.jpg,629.87,328.43,8.8,12.92
1964,000000255365.jpg,2.0,144.81,435.94,315.68
1965,000000517510.jpg,68.36,66.96,8.97,9.36
1966,000000451976.jpg,190.7,161.64,35.05,14.13
1967,000000451976.jpg,205.44,174.68,38.5,16.22
1968,000000451976.jpg,421.76,177.38,27.82,14.82
1969,000000492939.jpg,150.58,220.16,73.65,149.28
1970,000000214419.jpg,241.81,117.45,107.04,74.09
1971,000000214419.jpg,60.4,283.76,122.1,75.55
1972,000000214419.jpg,338.48,126.8,62.12,51.69
1973,000000214419.jpg,393.61,135.18,72.24,48.35
1974,000000525721.jpg,151.8,179.51,208.14,149.04
1975,000000525721.jpg,335.3,0.0,200.26,123.19
1976,000000026010.jpg,64.39,197.01,222.96,148.96
1977,000000116123.jpg,295.53,284.0,21.73,11.85
1978,000000116123.jpg,400.04,286.47,42.46,57.49
1979,000000116123.jpg,357.15,247.86,33.9,23.7
1980,000000116123.jpg,341.12,213.32,43.92,30.8
1981,000000116123.jpg,30.71,326.25,46.05,82.52
1982,000000116123.jpg,201.33,158.86,23.72,22.3
1983,000000116123.jpg,429.53,253.02,31.05,12.52
1984,000000116123.jpg,279.08,355.59,45.87,66.25
1985,000000116123.jpg,73.91,378.33,16.42,48.08
1986,000000116123.jpg,157.26,363.73,19.69,14.31
1987,000000116123.jpg,504.57,186.66,35.22,26.23
1988,000000116123.jpg,233.12,330.57,19.19,14.59
1989,000000116123.jpg,339.58,150.91,27.39,27.4
1990,000000116123.jpg,0.0,33.0,579.0,334.0
1991,000000091547.jpg,154.41,193.89,108.32,126.12
1992,000000091547.jpg,521.24,206.42,82.0,124.42
1993,000000279961.jpg,443.08,318.67,15.6,5.0
1994,000000140702.jpg,142.88,275.32,35.58,83.44
1995,000000247199.jpg,350.37,182.82,71.99,115.5
1996,000000247199.jpg,467.34,210.33,52.2,39.66
1997,000000247199.jpg,469.24,156.11,43.16,68.87
1998,000000361888.jpg,6.7,131.2,45.66,84.57
1999,000000058785.jpg,177.34,236.03,44.77,68.51
2000,000000239010.jpg,145.86,277.12,45.03,65.03
2001,000000263588.jpg,215.62,160.36,70.73,134.71
2002,000000263588.jpg,257.97,160.03,58.37,103.11
2003,000000042407.jpg,67.39,152.39,41.25,35.58
2004,000000009640.jpg,149.91,136.22,161.44,151.35
2005,000000009640.jpg,129.66,365.71,247.69,216.11
2006,000000198057.jpg,94.68,201.22,56.97,137.52
2007,000000198057.jpg,230.19,130.92,172.39,247.75
2008,000000198057.jpg,505.64,263.91,44.65,46.78
2009,000000198057.jpg,581.76,231.52,24.56,42.55
2010,000000198057.jpg,59.4,229.41,10.46,25.56
2011,000000198057.jpg,310.51,117.34,128.81,178.26
2012,000000198057.jpg,516.36,222.47,25.65,35.59
2013,000000198057.jpg,233.99,174.04,15.44,8.05
2014,000000198057.jpg,153.81,225.86,11.21,20.63
2015,000000198057.jpg,14.81,200.65,38.04,23.7
2016,000000198057.jpg,453.47,240.21,36.57,38.13
2017,000000198057.jpg,406.48,194.14,29.16,27.44
2018,000000198057.jpg,250.69,244.94,36.88,26.79
2019,000000198057.jpg,1.0,155.0,378.0,113.0
2020,000000247223.jpg,179.87,232.76,22.3,27.54
2021,000000157112.jpg,323.77,181.79,6.33,4.13
2022,000000157112.jpg,364.43,204.97,5.4,1.96
2023,000000509367.jpg,81.41,276.55,34.95,43.53
2024,000000509367.jpg,125.37,279.87,58.04,48.64
2025,000000009668.jpg,266.7,211.45,46.95,37.43
2026,000000550341.jpg,211.58,141.97,111.75,266.54
2027,000000304580.jpg,42.76,34.48,280.0,553.11
2028,000000263623.jpg,433.71,231.59,205.92,155.37
2029,000000132549.jpg,41.1,130.03,331.04,471.73
2030,000000566729.jpg,155.17,106.55,378.62,196.55
2031,000000533961.jpg,484.73,257.53,133.32,247.05
2032,000000533961.jpg,20.56,527.73,121.18,104.56
2033,000000484814.jpg,132.65,139.6,8.53,3.67
2034,000000280017.jpg,43.25,86.04,407.68,292.65
2035,000000443857.jpg,340.29,137.09,32.12,38.35
2036,000000435671.jpg,222.53,138.26,142.28,179.67
2037,000000091610.jpg,129.68,37.02,302.9,400.64
2038,000000468443.jpg,78.03,135.89,40.9,17.12
2039,000000468443.jpg,494.41,59.72,36.95,15.14
2040,000000468443.jpg,236.27,55.97,52.27,14.79
2041,000000361948.jpg,491.14,358.7,57.02,34.95
2042,000000542173.jpg,405.68,105.55,170.32,180.64
2043,000000542173.jpg,314.56,121.9,144.76,185.04
2044,000000345562.jpg,114.84,170.74,35.77,25.81
2045,000000345562.jpg,294.72,198.84,64.56,110.98
2046,000000345562.jpg,481.48,75.49,14.47,23.18
2047,000000345562.jpg,399.76,94.9,30.31,23.56
2048,000000009695.jpg,250.37,180.25,24.48,36.96
2049,000000009695.jpg,301.19,240.89,24.4,32.25
2050,000000173538.jpg,186.21,44.14,270.34,380.69
2051,000000173538.jpg,97.4,167.71,177.11,235.9
2052,000000427491.jpg,271.3,185.45,149.79,133.26
2053,000000427491.jpg,114.87,62.44,194.23,241.76
2054,000000263651.jpg,394.92,276.68,51.08,40.81
2055,000000230888.jpg,108.58,98.93,164.08,71.58
2056,000000067049.jpg,131.03,248.97,103.45,144.82
2057,000000009707.jpg,345.28,171.64,18.71,15.72
2058,000000009707.jpg,157.46,91.97,41.06,16.57
2059,000000009707.jpg,563.97,119.29,36.49,33.63
2060,000000009707.jpg,400.44,65.24,31.48,27.24
2061,000000009707.jpg,468.14,88.1,26.26,34.92
2062,000000009707.jpg,390.27,117.54,54.18,26.63
2063,000000009707.jpg,535.1,45.8,37.7,18.07
2064,000000009707.jpg,476.69,138.5,29.45,24.85
2065,000000009707.jpg,273.69,227.68,42.95,20.05
2066,000000009707.jpg,324.17,156.65,40.77,32.76
2067,000000009707.jpg,219.74,217.95,40.17,5.85
2068,000000009707.jpg,387.07,142.24,44.99,15.57
2069,000000001515.jpg,185.32,124.82,30.96,8.99
2070,000000419309.jpg,161.96,336.86,7.45,12.26
2071,000000419309.jpg,394.45,288.73,16.88,10.66
2072,000000419309.jpg,315.87,297.06,5.33,10.17
2073,000000419309.jpg,530.42,297.14,13.7,9.72
2074,000000419309.jpg,459.86,278.35,8.45,8.2
2075,000000419309.jpg,183.54,313.24,13.33,7.84
2076,000000419309.jpg,339.75,293.81,11.08,7.71
2077,000000419309.jpg,357.66,296.04,7.1,10.79
2078,000000419309.jpg,213.78,304.07,15.21,10.0
2079,000000419309.jpg,148.18,299.92,12.07,10.37
2080,000000419309.jpg,9.49,304.04,19.92,7.47
2081,000000419309.jpg,15.3,321.13,11.11,11.69
2082,000000419309.jpg,130.92,296.9,7.3,8.56
2083,000000419309.jpg,186.43,323.03,10.79,6.5
2084,000000419309.jpg,6.87,332.87,20.27,8.99
2085,000000419309.jpg,3.0,259.0,623.0,154.0
2086,000000140783.jpg,586.11,91.88,8.96,6.6
2087,000000476655.jpg,147.76,39.05,291.69,229.67
2088,000000574961.jpg,51.97,92.93,15.18,12.94
2089,000000574961.jpg,20.59,88.52,7.95,12.69
2090,000000255479.jpg,446.61,155.51,44.76,38.16
2091,000000353783.jpg,106.19,31.4,258.69,284.36
2092,000000558585.jpg,32.0,209.55,151.74,71.22
2093,000000558585.jpg,93.28,139.47,77.62,56.62
2094,000000558585.jpg,257.22,125.73,192.82,128.85
2095,000000558585.jpg,437.77,180.05,78.29,67.99
2096,000000558585.jpg,521.38,181.29,78.72,69.51
2097,000000558585.jpg,392.33,243.29,103.01,77.81
2098,000000558585.jpg,89.54,179.71,94.22,66.88
2099,000000148986.jpg,52.67,355.51,64.95,138.53
2100,000000091644.jpg,287.32,0.0,277.31,333.41
2101,000000542205.jpg,44.48,41.9,258.62,412.76
2102,000000542213.jpg,52.53,123.26,21.77,22.29
2103,000000542213.jpg,26.96,128.05,19.99,15.87
2104,000000247306.jpg,565.33,48.63,17.8,6.17
2105,000000247306.jpg,477.04,161.03,1.47,1.18
2106,000000247306.jpg,248.36,16.64,13.88,4.82
2107,000000247306.jpg,355.44,93.63,8.35,9.33
2108,000000247306.jpg,17.45,38.74,16.01,5.86
2109,000000247306.jpg,71.87,114.93,12.42,5.73
2110,000000247306.jpg,105.31,93.58,7.83,4.99
2111,000000247306.jpg,250.13,142.99,6.22,4.57
2112,000000247306.jpg,252.8,90.73,13.02,8.58
2113,000000501258.jpg,136.82,168.96,168.97,144.17
2114,000000574988.jpg,189.16,259.54,101.72,97.39
2115,000000067082.jpg,335.16,305.57,18.87,14.94
2116,000000067082.jpg,240.42,284.78,5.47,5.64
2117,000000067082.jpg,246.31,283.22,7.33,5.96
2118,000000067082.jpg,271.49,286.23,4.3,2.51
2119,000000067082.jpg,222.03,285.53,5.54,4.55
2120,000000026129.jpg,50.28,102.35,7.99,7.41
2121,000000026129.jpg,24.95,103.5,10.5,6.42
2122,000000026129.jpg,427.45,96.6,12.62,6.6
2123,000000026129.jpg,453.91,96.43,13.06,6.31
2124,000000026129.jpg,610.05,90.84,10.14,9.51
2125,000000026129.jpg,541.45,93.0,9.16,8.78
2126,000000026129.jpg,495.47,98.46,13.46,4.44
2127,000000026129.jpg,627.37,95.81,5.68,5.01
2128,000000337425.jpg,15.14,302.8,265.63,257.37
2129,000000337425.jpg,0.13,252.23,385.08,185.31
2130,000000337425.jpg,0.0,186.74,283.5,101.85
2131,000000337425.jpg,184.23,119.72,168.01,123.39
2132,000000337425.jpg,211.15,120.04,149.79,220.72
2133,000000337425.jpg,305.87,29.92,91.43,207.79
2134,000000337425.jpg,118.03,2.08,197.81,181.19
2135,000000337425.jpg,0.0,341.23,174.27,298.77
2136,000000230931.jpg,294.72,335.24,58.06,72.18
2137,000000230931.jpg,334.33,330.58,29.48,60.02
2138,000000067090.jpg,248.24,76.21,5.32,5.65
2139,000000067090.jpg,216.85,57.37,6.17,5.94
2140,000000067090.jpg,212.65,63.62,5.71,3.75
2141,000000067090.jpg,199.8,56.5,8.87,3.84
2142,000000067090.jpg,604.96,76.91,2.7,4.11
2143,000000067090.jpg,458.65,92.51,2.35,2.61
2144,000000181782.jpg,246.1,324.15,45.91,44.08
2145,000000181782.jpg,528.42,283.03,71.72,40.27
2146,000000181782.jpg,524.75,168.19,24.26,36.39
2147,000000181782.jpg,350.03,112.29,35.05,24.07
2148,000000181782.jpg,273.83,140.6,22.84,26.83
2149,000000001561.jpg,275.55,133.66,64.93,73.29
2150,000000542234.jpg,181.27,159.54,62.01,59.79
2151,000000083483.jpg,282.01,20.33,311.77,226.39
2152,000000083483.jpg,392.9,214.63,109.39,105.54
2153,000000083483.jpg,251.08,217.37,111.27,104.81
2154,000000337433.jpg,157.2,166.34,151.72,212.96
2155,000000337433.jpg,293.17,116.16,161.33,202.82
2156,000000337433.jpg,107.62,212.14,117.65,162.33
2157,000000280094.jpg,283.44,203.38,150.92,202.45
2158,000000280094.jpg,61.52,165.29,134.07,154.27
2159,000000239139.jpg,129.96,139.82,61.5,61.49
2160,000000239139.jpg,81.1,123.06,22.74,62.7
2161,000000239139.jpg,371.16,126.24,37.72,80.59
2162,000000239139.jpg,419.52,86.2,26.94,53.43
2163,000000239139.jpg,503.23,47.95,91.53,59.76
2164,000000239139.jpg,158.12,117.19,24.42,57.16
2165,000000239139.jpg,288.85,95.4,16.38,59.34
2166,000000239139.jpg,409.82,92.33,14.03,37.57
2167,000000443940.jpg,140.39,53.68,449.03,288.0
2168,000000362023.jpg,211.58,156.23,81.53,65.72
2169,000000173610.jpg,133.53,177.54,67.65,116.89
2170,000000173610.jpg,229.59,204.08,102.95,111.15
2171,000000173610.jpg,337.95,221.89,46.69,87.16
2172,000000173610.jpg,369.06,210.95,110.28,88.73
2173,000000173610.jpg,192.39,190.58,55.09,114.71
2174,000000173610.jpg,521.61,212.66,53.93,20.08
2175,000000173610.jpg,541.8,201.46,61.6,24.01
2176,000000173610.jpg,506.88,218.37,55.85,35.38
2177,000000173610.jpg,429.42,197.71,56.5,97.0
2178,000000402987.jpg,178.32,183.0,6.11,2.1
2179,000000067115.jpg,183.29,290.34,60.12,55.79
2180,000000493102.jpg,174.81,67.15,23.87,13.47
2181,000000132656.jpg,167.03,102.51,75.98,108.54
2182,000000304691.jpg,172.99,94.65,63.1,143.62
2183,000000304691.jpg,280.2,87.51,45.09,102.96
2184,000000411188.jpg,148.78,36.96,220.85,195.91
2185,000000534070.jpg,0.91,131.18,331.26,287.58
2186,000000083518.jpg,180.0,52.24,460.0,427.76
2187,000000312894.jpg,285.7,274.58,59.02,89.89
2188,000000312894.jpg,166.79,539.4,6.96,3.81
2189,000000312894.jpg,225.35,535.78,5.11,6.47
2190,000000312894.jpg,149.13,530.34,2.58,2.26
2191,000000312894.jpg,208.93,529.31,2.81,4.72
2192,000000509504.jpg,3.66,282.96,3.96,9.22
2193,000000116289.jpg,518.25,299.91,35.67,37.62
2194,000000452168.jpg,180.22,27.93,155.27,219.05
2195,000000247368.jpg,365.87,207.86,125.93,114.14
2196,000000296523.jpg,537.37,338.34,24.52,20.9
2197,000000550477.jpg,179.73,418.47,6.74,7.78
2198,000000550477.jpg,318.12,393.58,7.52,5.19
2199,000000550477.jpg,307.49,392.01,4.07,5.05
2200,000000550477.jpg,377.97,396.21,4.16,5.16
2201,000000550477.jpg,360.76,390.45,2.95,4.1
2202,000000550477.jpg,396.22,394.77,4.03,3.68
2203,000000550477.jpg,241.48,441.62,7.05,3.45
2204,000000550477.jpg,277.37,398.6,4.14,4.32
2205,000000550477.jpg,399.93,431.76,6.3,7.16
2206,000000550477.jpg,412.42,390.49,3.98,4.92
2207,000000550477.jpg,377.75,391.49,2.92,3.02
2208,000000550477.jpg,124.42,415.76,7.95,6.04
2209,000000550477.jpg,424.13,390.88,2.82,3.72
2210,000000411215.jpg,528.05,37.96,11.72,4.69
2211,000000132688.jpg,206.98,43.08,64.74,118.54
2212,000000132688.jpg,313.98,68.62,84.99,117.82
2213,000000132688.jpg,496.92,241.84,91.1,139.1
2214,000000132688.jpg,103.39,82.62,86.32,120.46
2215,000000132688.jpg,265.83,113.38,55.27,161.03
2216,000000132688.jpg,397.57,121.14,62.77,107.93
2217,000000132688.jpg,283.65,37.47,64.04,115.05
2218,000000132688.jpg,346.88,195.42,59.91,27.84
2219,000000345685.jpg,144.58,234.72,24.99,68.72
2220,000000345685.jpg,516.99,255.87,18.38,50.22
2221,000000345685.jpg,278.22,228.32,26.77,51.84
2222,000000181847.jpg,282.23,162.93,72.97,103.85
2223,000000067162.jpg,5.51,56.43,568.43,557.42
2224,000000108124.jpg,383.38,127.55,24.67,40.09
2225,000000108124.jpg,521.14,130.6,18.97,33.8
2226,000000108124.jpg,249.66,242.82,10.95,22.74
2227,000000108124.jpg,0.0,258.09,15.86,15.42
2228,000000108124.jpg,97.09,238.22,17.96,11.46
2229,000000108124.jpg,38.85,252.86,23.95,21.6
2230,000000108124.jpg,41.14,292.99,18.7,18.7
2231,000000108124.jpg,599.47,267.6,28.28,17.59
2232,000000509534.jpg,33.24,23.12,153.91,106.94
2233,000000542304.jpg,74.09,64.09,354.24,383.67
2234,000000108129.jpg,252.69,50.75,16.57,20.26
2235,000000108129.jpg,290.16,350.1,18.76,26.2
2236,000000575074.jpg,214.97,1.81,309.8,387.48
2237,000000018022.jpg,120.15,160.05,7.6,5.25
2238,000000018022.jpg,99.6,156.72,16.45,9.13
2239,000000018022.jpg,314.15,179.82,11.21,7.04
2240,000000018022.jpg,317.97,186.22,12.59,4.57
2241,000000018022.jpg,350.44,185.32,18.05,8.87
2242,000000018022.jpg,316.11,235.93,7.51,6.32
2243,000000018022.jpg,300.13,173.41,8.58,10.48
2244,000000018022.jpg,134.31,287.81,5.47,4.66
2245,000000018022.jpg,379.62,218.47,4.34,4.53
2246,000000018022.jpg,80.38,178.64,6.53,4.35
2247,000000018022.jpg,121.72,288.24,6.16,3.29
2248,000000018022.jpg,339.12,185.33,11.06,5.63
2249,000000018022.jpg,68.0,172.0,556.0,119.0
2250,000000091754.jpg,158.02,183.07,33.23,36.94
2251,000000091754.jpg,313.9,189.06,35.95,39.65
2252,000000091754.jpg,44.72,139.59,9.96,8.44
2253,000000091754.jpg,493.04,133.18,11.32,8.16
2254,000000353898.jpg,241.86,300.62,31.05,30.39
2255,000000353898.jpg,156.84,286.6,57.6,32.09
2256,000000353898.jpg,207.91,279.39,41.67,32.55
2257,000000353898.jpg,207.88,268.83,42.27,19.3
2258,000000353898.jpg,385.86,326.38,46.84,30.05
2259,000000353898.jpg,415.79,271.61,32.26,17.63
2260,000000353898.jpg,197.26,250.86,33.15,24.18
2261,000000353898.jpg,232.52,258.47,32.34,27.06
2262,000000353898.jpg,528.57,320.59,44.53,20.07
2263,000000353898.jpg,338.73,284.75,42.28,34.6
2264,000000353898.jpg,577.58,287.15,28.85,17.5
2265,000000353898.jpg,158.42,278.14,49.65,20.99
2266,000000353898.jpg,461.42,297.09,25.31,25.06
2267,000000353898.jpg,0.0,243.0,639.0,113.0
2268,000000198251.jpg,157.16,15.49,90.3,35.62
2269,000000009836.jpg,231.23,555.99,29.08,32.64
2270,000000083566.jpg,259.8,147.02,380.2,279.64
2271,000000239214.jpg,216.25,77.89,148.44,195.17
2272,000000239214.jpg,548.21,173.78,73.47,129.48
2273,000000271987.jpg,160.56,11.86,29.65,11.46
2274,000000271987.jpg,294.33,356.69,17.59,9.83
2275,000000271987.jpg,223.15,335.76,5.76,8.47
2276,000000271987.jpg,400.1,189.86,7.14,6.21
2277,000000271987.jpg,304.29,59.81,10.94,6.28
2278,000000271987.jpg,326.91,333.71,5.8,4.66
2279,000000271987.jpg,62.57,340.28,4.05,4.82
2280,000000271987.jpg,71.0,326.38,3.83,3.83
2281,000000271987.jpg,210.81,269.66,5.94,4.57
2282,000000271987.jpg,384.16,253.6,5.53,4.05
2283,000000271987.jpg,257.72,331.08,2.71,4.44
2284,000000271987.jpg,227.82,345.44,4.52,4.8
2285,000000271987.jpg,255.71,250.38,3.45,3.53
2286,000000271987.jpg,16.0,177.0,623.0,244.0
2287,000000099956.jpg,173.18,373.46,26.4,9.18
2288,000000099956.jpg,458.65,431.22,65.49,21.89
2289,000000099956.jpg,101.23,347.13,11.95,3.73
2290,000000009845.jpg,220.99,121.6,95.73,64.07
2291,000000009845.jpg,164.49,136.65,48.12,44.54
2292,000000067191.jpg,70.94,58.38,55.62,55.62
2293,000000067191.jpg,401.43,219.67,44.8,41.3
2294,000000067191.jpg,471.21,208.12,35.86,48.57
2295,000000042621.jpg,243.3,203.58,48.53,20.27
2296,000000042621.jpg,160.54,83.91,2.28,2.37
2297,000000312958.jpg,524.3,337.23,39.85,26.96
2298,000000312958.jpg,495.19,396.33,54.54,32.67
2299,000000312958.jpg,438.39,410.83,55.92,18.17
2300,000000312958.jpg,558.15,364.23,73.36,26.86
2301,000000312958.jpg,581.63,386.91,38.94,25.23
2302,000000312958.jpg,483.51,363.58,30.42,25.64
2303,000000312958.jpg,494.82,383.86,54.65,19.62
2304,000000312958.jpg,521.12,363.17,24.85,27.57
2305,000000321150.jpg,330.31,339.79,20.74,13.47
2306,000000321150.jpg,313.42,333.15,7.62,18.76
2307,000000321150.jpg,257.3,332.57,14.09,16.42
2308,000000321150.jpg,182.77,325.86,7.77,15.89
2309,000000452224.jpg,276.57,146.58,104.18,177.01
2310,000000345728.jpg,297.46,147.59,66.52,41.03
2311,000000116353.jpg,421.85,152.07,12.91,26.47
2312,000000009865.jpg,277.31,108.36,208.39,325.53
2313,000000321163.jpg,202.15,160.1,117.24,66.03
2314,000000321163.jpg,29.71,177.6,126.28,51.32
2315,000000509579.jpg,156.23,90.58,167.2,342.7
2316,000000509579.jpg,321.22,187.13,44.21,36.54
2317,000000509579.jpg,97.3,212.03,18.87,30.1
2318,000000059039.jpg,233.58,135.17,89.83,120.01
2319,000000427679.jpg,568.57,143.18,17.11,9.7
2320,000000427679.jpg,618.66,72.51,13.07,6.73
2321,000000427679.jpg,390.72,75.87,6.74,5.21
2322,000000427679.jpg,138.48,78.77,7.66,5.04
2323,000000427679.jpg,96.41,63.52,5.71,5.96
2324,000000427679.jpg,36.41,67.09,9.98,7.99
2325,000000427679.jpg,583.53,150.35,14.02,9.17
2326,000000427679.jpg,158.53,127.52,6.59,6.66
2327,000000427679.jpg,209.99,63.75,3.55,4.88
2328,000000427679.jpg,62.29,52.72,13.11,10.2
2329,000000378533.jpg,260.48,137.14,312.03,191.45
2330,000000378533.jpg,223.66,135.3,89.29,188.69
2331,000000558765.jpg,263.55,247.02,51.42,68.87
2332,000000558765.jpg,366.39,86.32,114.79,223.14
2333,000000558765.jpg,247.02,97.34,53.26,63.36
2334,000000100014.jpg,60.1,62.77,222.64,437.23
2335,000000525999.jpg,149.93,115.57,364.43,165.56
2336,000000444080.jpg,62.1,52.62,269.81,375.8
2337,000000263859.jpg,423.97,90.76,30.81,18.65
2338,000000263859.jpg,524.38,301.73,55.57,27.36
2339,000000263859.jpg,323.56,156.38,16.0,16.01
2340,000000526013.jpg,16.85,235.67,33.34,42.04
2341,000000526013.jpg,48.05,247.73,33.49,32.96
2342,000000526013.jpg,250.04,231.41,23.67,35.5
2343,000000526013.jpg,70.32,250.69,44.39,25.15
2344,000000526013.jpg,334.27,242.0,54.19,32.02
2345,000000403135.jpg,195.23,371.38,16.77,15.48
2346,000000403135.jpg,102.62,323.83,14.45,17.0
2347,000000403135.jpg,217.84,350.14,8.97,14.51
2348,000000403135.jpg,258.55,300.6,4.58,6.45
2349,000000403135.jpg,186.32,297.63,10.17,7.94
2350,000000403135.jpg,153.84,377.44,10.84,12.7
2351,000000403135.jpg,103.33,378.52,18.02,11.54
2352,000000403135.jpg,116.15,381.81,12.66,9.69
