,name,x,y,w,h
1202,000000198546.jpg,44.66,7.82,594.03,484.6
1203,000000198546.jpg,0.0,181.83,71.95,311.39
1204,000000100253.jpg,83.9,163.88,211.36,239.11
1205,000000100253.jpg,229.75,190.59,227.6,190.92
1206,000000100253.jpg,361.35,193.44,122.58,170.07
1207,000000100253.jpg,471.37,179.13,84.14,179.05
1208,000000059295.jpg,254.05,75.14,316.76,389.18
1209,000000354220.jpg,264.21,116.65,145.78,107.79
1210,000000354220.jpg,5.9,155.9,209.83,160.95
1211,000000231341.jpg,301.09,95.28,261.07,255.35
1212,000000493485.jpg,166.63,135.41,473.37,291.59
1213,000000042929.jpg,5.75,227.24,428.59,355.23
1214,000000567219.jpg,2.88,274.26,424.12,353.79
1215,000000567219.jpg,0.0,103.63,106.2,225.87
1216,000000567219.jpg,58.03,75.33,111.05,93.71
1217,000000567219.jpg,405.25,130.04,21.75,193.15
1218,000000059325.jpg,0.96,0.96,473.16,423.15
1219,000000059325.jpg,519.12,123.49,120.88,261.96
1220,000000255934.jpg,96.43,106.0,446.57,351.28
1221,000000255934.jpg,121.63,290.25,188.26,182.94
1222,000000206783.jpg,128.75,118.13,297.5,293.75
1223,000000280515.jpg,399.1,73.02,240.9,308.49
1224,000000280515.jpg,0.0,76.22,257.3,230.27
1225,000000509891.jpg,91.47,40.97,414.47,300.14
1226,000000116675.jpg,157.37,71.97,367.5,285.94
1227,000000313286.jpg,367.51,100.59,113.22,212.06
1228,000000313286.jpg,252.02,101.72,138.01,133.4
1229,000000313286.jpg,560.51,125.65,74.48,112.96
1230,000000313286.jpg,471.04,164.62,26.81,83.3
1231,000000190407.jpg,425.51,201.53,42.93,44.21
1232,000000190407.jpg,179.31,170.47,75.04,75.52
1233,000000190407.jpg,478.29,168.06,99.94,116.7
1234,000000190407.jpg,273.89,150.11,61.65,66.34
1235,000000190407.jpg,575.08,206.83,45.64,39.29
1236,000000190407.jpg,73.43,188.61,118.33,77.74
1237,000000190407.jpg,256.84,217.23,40.28,30.84
1238,000000190407.jpg,467.96,191.16,60.82,53.97
1239,000000190407.jpg,186.47,210.89,44.65,37.29
1240,000000034761.jpg,436.34,342.25,41.46,31.47
1241,000000034761.jpg,278.07,335.6,53.05,38.23
1242,000000034761.jpg,240.91,339.17,37.46,26.3
1243,000000149449.jpg,50.06,114.31,394.05,320.57
1244,000000214989.jpg,66.47,38.19,487.79,343.11
1245,000000026578.jpg,64.72,30.2,322.16,602.61
1246,000000255954.jpg,333.17,137.82,306.83,117.76
1247,000000255954.jpg,0.0,130.39,332.11,128.78
1248,000000518100.jpg,254.67,131.12,358.07,191.48
1249,000000518100.jpg,144.57,0.0,161.8,159.89
1250,000000518100.jpg,68.59,83.25,183.18,234.76
1251,000000518100.jpg,0.86,173.93,40.58,94.57
1252,000000534484.jpg,147.7,156.6,238.23,242.99
1253,000000534484.jpg,460.72,178.82,100.66,146.36
1254,000000534484.jpg,541.92,193.05,62.18,113.32
1255,000000550872.jpg,2.88,167.63,187.11,238.93
1256,000000550872.jpg,177.62,224.6,58.06,165.23
1257,000000550872.jpg,204.88,67.02,293.92,345.62
1258,000000550872.jpg,10.72,224.47,187.95,156.24
1259,000000321497.jpg,466.14,322.49,72.78,58.95
1260,000000157657.jpg,159.07,197.33,327.77,226.66
1261,000000157657.jpg,510.45,310.89,63.43,86.23
1262,000000034777.jpg,190.72,150.47,206.18,234.13
1263,000000034777.jpg,577.48,53.93,62.52,169.39
1264,000000051164.jpg,39.19,176.82,474.28,417.13
1265,000000067551.jpg,130.88,201.35,277.57,355.23
1266,000000575459.jpg,196.49,19.64,244.78,314.24
1267,000000034793.jpg,294.67,180.02,119.9,125.08
1268,000000034793.jpg,498.53,220.14,112.34,76.43
1269,000000034793.jpg,0.0,175.42,162.91,121.02
1270,000000034793.jpg,396.54,207.6,107.3,90.19
1271,000000034793.jpg,0.73,205.07,87.3,102.03
1272,000000034793.jpg,161.12,205.98,163.19,61.17
1273,000000034793.jpg,80.0,231.11,46.37,57.64
1274,000000034793.jpg,234.53,249.35,48.49,28.23
1275,000000067563.jpg,0.0,229.01,43.89,46.95
1276,000000067563.jpg,34.31,220.86,19.77,28.71
1277,000000067563.jpg,113.74,228.24,38.92,47.14
1278,000000067563.jpg,86.28,211.42,23.92,38.36
1279,000000067563.jpg,119.28,207.71,51.97,41.72
1280,000000067563.jpg,171.78,207.81,48.98,40.86
1281,000000067563.jpg,218.31,213.11,17.72,31.13
1282,000000067563.jpg,362.53,209.82,32.25,52.44
1283,000000067563.jpg,407.62,194.62,29.97,53.1
1284,000000067563.jpg,55.73,216.4,26.66,35.87
1285,000000067563.jpg,287.34,207.62,64.91,39.77
1286,000000067563.jpg,235.11,203.72,42.86,57.93
1287,000000509931.jpg,141.68,0.96,496.84,420.25
1288,000000124924.jpg,0.86,165.54,57.65,65.16
1289,000000239618.jpg,79.1,14.48,347.9,608.36
1290,000000395268.jpg,65.07,34.74,413.68,391.46
1291,000000198671.jpg,168.03,181.86,210.44,129.24
1292,000000141330.jpg,34.25,120.89,176.1,385.38
1293,000000206876.jpg,2.23,100.31,124.84,245.22
1294,000000206876.jpg,1.11,75.79,487.09,420.21
1295,000000256028.jpg,215.9,10.56,345.44,397.25
1296,000000501790.jpg,137.72,210.26,159.88,166.68
1297,000000370724.jpg,487.48,195.63,152.52,185.26
1298,000000370724.jpg,376.45,176.97,152.09,130.52
1299,000000370724.jpg,248.15,248.62,94.22,54.9
1300,000000370724.jpg,34.57,334.69,113.86,96.94
1301,000000075818.jpg,102.9,17.79,392.38,392.38
1302,000000149551.jpg,108.11,8.11,485.4,464.86
1303,000000550972.jpg,362.52,82.43,215.91,190.74
1304,000000550972.jpg,109.21,68.52,285.58,183.64
1305,000000370749.jpg,146.65,116.87,307.06,250.91
1306,000000256061.jpg,158.53,147.36,419.96,275.59
1307,000000256061.jpg,103.77,0.0,406.23,196.49
1308,000000256061.jpg,156.18,83.72,186.98,96.51
1309,000000403523.jpg,30.2,264.27,456.65,215.73
1310,000000550979.jpg,292.63,50.84,301.24,327.05
1311,000000550979.jpg,527.92,317.01,89.71,62.11
1312,000000403535.jpg,252.58,151.85,305.04,179.44
1313,000000403535.jpg,0.25,150.99,288.6,193.64
1314,000000084049.jpg,189.54,235.27,126.42,215.88
1315,000000444498.jpg,15.12,170.89,269.95,150.69
1316,000000444498.jpg,300.32,188.95,129.35,109.78
1317,000000395346.jpg,72.93,66.21,262.91,317.35
1318,000000395346.jpg,313.77,59.49,197.67,302.26
1319,000000395346.jpg,0.96,135.31,44.04,119.68
1320,000000288852.jpg,23.03,176.56,248.52,177.51
1321,000000288852.jpg,278.08,218.62,250.18,130.31
1322,000000305235.jpg,426.07,186.61,213.57,180.13
1323,000000305235.jpg,382.01,164.63,115.89,77.07
1324,000000305235.jpg,283.58,141.12,136.61,154.95
1325,000000305235.jpg,182.9,185.33,164.48,167.56
1326,000000247895.jpg,328.27,152.17,238.48,220.39
1327,000000247895.jpg,45.19,182.36,137.49,149.02
1328,000000247895.jpg,176.98,223.48,95.62,96.36
1329,000000288860.jpg,204.07,172.08,175.26,221.99
1330,000000542818.jpg,30.2,264.27,254.56,76.58
1331,000000542818.jpg,66.36,207.29,211.23,109.19
1332,000000542818.jpg,265.07,209.04,215.24,93.79
1333,000000518245.jpg,46.41,131.12,343.05,253.25
1334,000000518245.jpg,137.84,47.13,240.2,116.55
1335,000000378985.jpg,304.73,258.66,42.22,39.66
1336,000000378985.jpg,217.49,260.38,21.66,31.18
1337,000000378985.jpg,243.48,266.59,18.47,22.96
1338,000000378985.jpg,342.38,248.49,34.03,44.06
1339,000000378985.jpg,397.2,249.29,34.96,37.05
1340,000000378985.jpg,438.93,244.52,30.63,42.06
1341,000000378985.jpg,552.45,258.52,22.97,25.12
1342,000000378985.jpg,556.36,242.48,54.64,33.07
1343,000000378985.jpg,192.63,261.75,28.64,43.94
1344,000000378985.jpg,335.45,262.32,14.02,27.71
1345,000000378985.jpg,259.59,257.01,26.04,34.54
1346,000000485485.jpg,272.4,307.62,138.69,89.73
1347,000000485485.jpg,435.13,297.97,67.43,122.17
1348,000000460909.jpg,0.0,46.63,475.23,471.08
1349,000000460909.jpg,229.16,231.83,251.11,286.79
1350,000000346223.jpg,15.78,20.02,526.64,605.56
1351,000000559218.jpg,62.37,51.82,421.24,369.42
1352,000000133237.jpg,53.36,74.32,450.68,330.62
1353,000000133237.jpg,204.36,257.84,135.6,140.38
1354,000000247925.jpg,101.03,263.09,239.22,304.37
1355,000000247925.jpg,103.32,97.51,323.68,358.74
1356,000000043128.jpg,160.14,141.37,391.12,279.51
1357,000000026747.jpg,76.22,227.24,152.45,319.28
1358,000000026762.jpg,295.49,30.25,289.51,281.21
1359,000000026762.jpg,11.64,128.0,530.28,450.49
1360,000000182411.jpg,10.67,181.56,144.23,187.77
1361,000000419979.jpg,172.2,153.9,286.28,214.17
1362,000000518293.jpg,242.36,187.2,116.72,140.06
1363,000000428191.jpg,72.27,30.43,353.73,530.96
1364,000000428191.jpg,0.0,3.0,426.0,554.1
1365,000000395424.jpg,176.38,59.1,148.47,227.78
1366,000000395424.jpg,309.93,106.51,145.86,190.95
1367,000000362656.jpg,127.62,100.46,512.38,320.49
1368,000000362656.jpg,0.0,0.0,640.0,418.38
1369,000000370851.jpg,315.99,265.57,53.26,127.74
1370,000000370851.jpg,378.8,254.84,89.74,104.23
1371,000000370851.jpg,0.0,266.99,174.18,212.19
1372,000000370851.jpg,148.54,229.58,97.58,88.4
1373,000000149669.jpg,195.29,139.83,282.4,210.61
1374,000000559271.jpg,98.84,85.41,288.86,273.5
1375,000000559271.jpg,300.47,133.09,230.91,261.82
1376,000000559271.jpg,3.85,119.26,126.95,294.31
1377,000000477351.jpg,2.89,234.4,369.84,372.73
1378,000000477351.jpg,0.0,420.53,384.82,219.47
1379,000000370868.jpg,138.07,105.71,174.74,255.64
1380,000000526521.jpg,2.87,45.04,469.93,380.96
1381,000000526521.jpg,289.8,152.3,350.2,269.51
1382,000000551100.jpg,161.44,126.19,384.01,281.8
1383,000000526534.jpg,2.88,2.97,234.42,461.67
1384,000000510154.jpg,67.82,114.57,491.9,234.01
1385,000000067786.jpg,0.93,137.09,384.23,277.91
1386,000000067786.jpg,376.85,0.0,263.15,328.7
1387,000000477389.jpg,254.83,126.85,331.85,270.69
1388,000000493773.jpg,155.68,155.14,363.24,318.91
1389,000000002255.jpg,0.0,9.14,517.4,413.53
1390,000000207056.jpg,363.13,244.87,92.09,14.17
1391,000000207056.jpg,189.3,199.79,60.84,60.0
1392,000000207056.jpg,281.55,199.69,79.8,35.53
1393,000000207056.jpg,390.44,193.74,127.08,54.32
1394,000000207056.jpg,218.25,206.35,154.32,64.29
1395,000000010449.jpg,81.63,256.85,47.81,67.68
1396,000000010449.jpg,174.84,231.94,81.64,91.1
1397,000000010449.jpg,479.73,206.34,115.16,68.98
1398,000000518359.jpg,129.86,251.21,68.76,83.75
1399,000000518359.jpg,228.76,240.61,68.22,35.51
1400,000000518359.jpg,298.39,235.33,56.59,35.5
1401,000000518359.jpg,416.13,239.28,58.24,33.64
1402,000000518359.jpg,396.79,235.3,40.67,29.72
1403,000000518359.jpg,496.4,200.3,132.67,96.24
1404,000000518359.jpg,298.85,310.58,266.94,68.53
1405,000000518359.jpg,100.6,254.18,39.1,61.63
1406,000000518359.jpg,373.13,228.55,22.78,42.15
1407,000000518359.jpg,161.85,247.15,57.93,56.28
1408,000000518359.jpg,229.77,237.89,15.0,18.82
1409,000000518359.jpg,467.2,236.73,17.44,21.19
1410,000000518359.jpg,2.21,251.57,70.63,99.33
1411,000000518359.jpg,63.0,220.0,559.0,60.0
1412,000000575704.jpg,286.91,93.08,304.17,266.75
1413,000000575704.jpg,288.18,158.93,125.42,192.44
1414,000000575704.jpg,155.48,111.81,192.71,207.4
1415,000000518361.jpg,67.65,12.39,221.05,197.23
1416,000000354519.jpg,215.9,329.78,60.21,35.12
1417,000000354519.jpg,120.14,317.43,76.62,50.16
1418,000000354519.jpg,290.39,325.0,49.93,42.22
1419,000000354519.jpg,379.01,331.66,28.73,29.28
1420,000000354519.jpg,445.74,329.73,42.68,32.49
1421,000000354519.jpg,189.08,321.37,39.98,34.24
1422,000000354519.jpg,555.59,327.95,54.73,38.12
1423,000000354519.jpg,271.7,328.69,20.52,28.55
1424,000000518365.jpg,255.63,90.0,281.47,233.6
1425,000000518365.jpg,92.12,183.51,90.19,28.79
1426,000000518365.jpg,0.0,152.43,84.63,55.78
1427,000000518365.jpg,407.37,225.62,162.73,43.66
1428,000000518365.jpg,393.3,229.88,156.1,87.27
1429,000000084192.jpg,0.0,1.44,423.09,418.3
1430,000000157921.jpg,325.96,186.19,259.95,185.68
1431,000000157921.jpg,191.0,158.14,162.26,188.95
1432,000000157921.jpg,0.0,54.23,255.11,380.81
1433,000000157921.jpg,108.25,29.14,224.87,117.37
1434,000000157921.jpg,270.35,303.31,272.74,81.5
1435,000000477410.jpg,156.03,216.34,228.26,267.27
1436,000000477410.jpg,0.0,0.0,361.61,479.64
1437,000000264420.jpg,162.16,165.04,375.19,220.7
1438,000000223461.jpg,185.27,265.48,6.75,10.84
1439,000000223461.jpg,167.43,268.29,12.51,8.55
1440,000000223461.jpg,153.3,273.05,8.19,9.06
1441,000000223461.jpg,150.37,263.91,8.19,11.29
1442,000000223461.jpg,134.84,268.48,15.86,10.32
1443,000000223461.jpg,81.25,299.83,18.88,14.41
1444,000000223461.jpg,31.2,308.45,14.84,16.44
1445,000000223461.jpg,9.03,296.47,10.94,8.99
1446,000000223461.jpg,6.4,311.57,9.25,13.66
1447,000000223461.jpg,582.25,303.94,16.94,12.29
1448,000000223461.jpg,20.58,310.61,10.73,8.33
1449,000000223461.jpg,325.0,250.0,206.0,53.0
1450,000000526565.jpg,49.87,171.22,338.29,442.09
1451,000000010471.jpg,272.79,124.0,318.39,219.21
1452,000000010471.jpg,66.65,89.03,301.61,244.0
1453,000000010471.jpg,16.28,88.03,113.93,242.22
1454,000000125160.jpg,392.63,81.38,194.3,293.97
1455,000000125160.jpg,182.59,214.09,45.41,69.87
1456,000000125160.jpg,225.35,248.1,20.69,17.55
1457,000000125160.jpg,242.29,266.08,7.56,9.36
1458,000000125160.jpg,357.08,260.0,10.67,15.04
1459,000000125160.jpg,334.2,257.18,16.73,16.11
1460,000000125160.jpg,224.12,257.55,19.43,16.36
1461,000000125160.jpg,248.91,260.02,24.14,14.82
1462,000000125160.jpg,256.31,263.91,11.95,10.82
1463,000000125160.jpg,335.67,247.96,18.88,18.31
1464,000000010472.jpg,154.21,118.82,280.62,251.97
1465,000000313579.jpg,38.83,14.02,540.41,420.68
1466,000000166127.jpg,17.31,62.03,492.4,357.76
1467,000000166127.jpg,383.82,208.22,190.95,171.76
1468,000000026865.jpg,184.05,88.78,201.09,158.92
1469,000000518390.jpg,280.55,135.16,22.34,44.16
1470,000000518390.jpg,76.62,96.5,106.76,69.21
1471,000000518390.jpg,225.99,93.28,65.61,91.22
1472,000000010495.jpg,132.41,84.91,346.36,291.68
1473,000000010495.jpg,112.86,247.85,164.87,125.04
1474,000000379136.jpg,364.52,79.83,275.48,342.4
1475,000000256260.jpg,58.81,44.05,503.23,352.84
1476,000000256260.jpg,21.38,60.21,94.23,182.02
1477,000000248069.jpg,30.2,25.89,254.56,297.71
1478,000000305414.jpg,359.45,242.66,124.33,99.46
1479,000000305414.jpg,475.05,257.44,122.09,82.95
1480,000000305414.jpg,206.14,244.82,33.44,41.45
1481,000000305414.jpg,281.73,262.95,62.81,60.77
1482,000000305414.jpg,221.73,231.41,68.24,57.18
1483,000000305414.jpg,343.03,246.37,26.38,64.91
1484,000000305414.jpg,289.37,238.07,59.53,31.07
1485,000000305414.jpg,274.19,234.89,22.48,24.16
1486,000000305414.jpg,311.24,258.0,25.71,13.53
1487,000000411912.jpg,323.95,123.71,256.14,349.78
1488,000000411912.jpg,187.56,184.28,120.23,169.94
1489,000000411912.jpg,77.35,219.22,39.96,64.74
1490,000000411912.jpg,62.61,239.19,15.08,27.73
1491,000000002315.jpg,248.15,325.28,27.43,41.35
1492,000000002315.jpg,392.13,224.28,20.22,23.09
1493,000000002315.jpg,224.54,293.35,33.98,26.29
1494,000000002315.jpg,255.23,277.03,30.47,26.2
1495,000000002315.jpg,330.68,204.74,42.3,45.42
1496,000000002315.jpg,417.51,203.58,32.9,41.75
1497,000000002315.jpg,482.45,312.41,30.31,27.83
1498,000000002315.jpg,499.32,299.72,36.32,26.91
1499,000000002315.jpg,42.39,213.19,36.16,44.89
1500,000000002315.jpg,310.96,275.06,22.83,32.62
1501,000000002315.jpg,474.52,299.43,24.67,28.11
1502,000000002315.jpg,72.43,194.44,18.63,26.25
1503,000000002315.jpg,19.79,257.68,35.91,27.2
1504,000000403730.jpg,162.26,69.83,265.98,327.61
1505,000000403730.jpg,322.49,34.06,317.51,293.89
1506,000000403730.jpg,96.17,225.39,95.38,123.01
1507,000000403730.jpg,2.05,0.0,209.51,164.31
1508,000000403730.jpg,460.71,219.28,69.05,66.39
1509,000000403730.jpg,525.77,146.9,114.23,155.6
1510,000000403730.jpg,448.71,196.22,44.55,69.22
1511,000000215315.jpg,310.65,155.33,299.87,276.13
1512,000000215315.jpg,104.39,105.47,304.58,327.18
1513,000000215315.jpg,0.0,172.05,110.96,307.95
1514,000000149785.jpg,218.97,97.08,248.09,382.92
1515,000000231705.jpg,109.3,230.11,273.26,375.37
1516,000000231705.jpg,354.29,210.74,73.71,197.64
1517,000000231705.jpg,315.97,170.21,111.34,75.35
1518,000000469279.jpg,22.12,199.32,463.18,294.87
1519,000000370986.jpg,190.82,135.37,230.61,190.82
1520,000000370986.jpg,360.2,181.29,192.86,137.76
1521,000000370986.jpg,46.4,108.67,217.09,174.9
1522,000000059691.jpg,0.0,39.91,435.78,434.7
1523,000000043308.jpg,67.02,86.17,260.41,258.49
1524,000000043308.jpg,339.73,162.12,130.37,107.29
1525,000000387372.jpg,415.7,360.33,127.98,84.34
1526,000000444719.jpg,365.62,136.16,68.69,79.27
1527,000000444719.jpg,497.12,83.29,37.85,19.77
1528,000000444719.jpg,94.55,64.68,53.34,39.57
1529,000000272688.jpg,374.29,165.38,126.74,101.09
1530,000000051504.jpg,158.92,154.05,384.86,271.36
1531,000000026936.jpg,169.87,31.48,252.18,273.13
1532,000000026936.jpg,34.93,136.69,132.15,166.5
1533,000000567613.jpg,50.79,166.41,309.12,402.0
1534,000000198977.jpg,137.87,100.53,269.02,269.03
1535,000000158020.jpg,2.89,6.8,394.33,412.61
1536,000000117062.jpg,265.55,232.18,120.14,78.09
1537,000000354631.jpg,2.88,0.96,571.89,421.24
1538,000000354631.jpg,357.76,0.48,282.24,425.08
1539,000000117064.jpg,63.93,141.92,130.76,148.44
1540,000000117064.jpg,393.0,216.25,133.0,76.0
1541,000000280911.jpg,440.18,159.28,196.95,213.1
1542,000000280911.jpg,44.01,110.13,407.82,267.22
1543,000000100689.jpg,387.71,114.88,43.08,127.32
1544,000000100689.jpg,307.63,113.89,88.24,136.01
1545,000000100689.jpg,260.82,127.19,84.04,147.79
1546,000000100689.jpg,193.01,135.55,74.25,133.16
1547,000000100689.jpg,47.04,119.13,127.36,153.75
1548,000000100689.jpg,5.96,144.69,61.75,125.24
1549,000000100689.jpg,161.09,115.11,89.79,153.34
1550,000000198997.jpg,251.53,153.75,165.39,253.08
1551,000000198997.jpg,251.97,276.52,94.32,158.93
1552,000000198997.jpg,226.69,308.38,44.24,120.32
1553,000000059735.jpg,183.05,103.38,207.7,206.76
1554,000000059735.jpg,386.96,96.69,175.46,281.69
1555,000000059735.jpg,154.94,38.97,178.71,172.05
1556,000000059735.jpg,124.03,90.25,41.72,79.59
1557,000000059735.jpg,0.25,80.22,94.33,111.3
1558,000000059735.jpg,387.22,73.1,31.25,45.65
1559,000000051549.jpg,202.52,148.74,334.54,196.58
1560,000000469343.jpg,442.35,295.54,47.98,67.17
1561,000000469343.jpg,223.3,256.19,131.82,127.3
1562,000000469343.jpg,46.06,231.25,192.87,148.73
1563,000000469343.jpg,507.24,212.45,95.16,132.63
1564,000000469343.jpg,335.26,222.98,60.35,143.34
1565,000000469343.jpg,466.41,236.03,88.22,124.86
1566,000000469343.jpg,232.28,234.41,119.59,37.48
1567,000000469343.jpg,457.99,248.64,23.08,12.94
1568,000000469343.jpg,364.39,218.92,102.08,165.88
1569,000000067941.jpg,27.33,83.42,386.87,549.39
1570,000000256359.jpg,423.91,190.92,213.57,187.69
1571,000000256359.jpg,213.57,195.24,152.09,172.58
1572,000000256359.jpg,348.7,212.38,73.18,161.43
1573,000000256359.jpg,38.69,166.62,193.68,123.06
1574,000000018792.jpg,463.13,220.29,90.52,79.47
1575,000000018792.jpg,181.51,186.89,92.92,82.92
1576,000000018792.jpg,66.03,207.54,92.63,66.8
1577,000000199017.jpg,130.35,341.11,65.18,32.27
1578,000000493932.jpg,358.02,158.88,123.98,194.08
1579,000000493932.jpg,246.49,169.21,54.79,101.37
1580,000000280941.jpg,91.86,180.7,233.51,219.88
1581,000000092534.jpg,90.4,30.77,358.72,345.26
1582,000000092534.jpg,0.0,0.85,82.52,255.24
1583,000000346499.jpg,76.22,243.06,263.2,327.91
1584,000000346499.jpg,82.16,150.63,76.4,178.74
1585,000000125316.jpg,32.46,26.56,499.4,272.93
1586,000000485769.jpg,428.04,198.17,112.81,88.51
1587,000000485769.jpg,366.61,210.11,75.62,62.22
1588,000000485769.jpg,521.89,187.23,41.92,30.31
1589,000000485769.jpg,511.57,195.39,39.13,46.96
1590,000000485769.jpg,365.2,203.78,39.13,18.24
1591,000000485769.jpg,271.76,196.91,88.18,83.39
1592,000000485769.jpg,426.23,201.23,24.25,14.18
1593,000000485770.jpg,155.54,207.53,99.97,122.12
1594,000000485770.jpg,461.7,279.84,116.21,34.14
1595,000000485770.jpg,585.37,268.8,25.83,11.52
1596,000000485770.jpg,291.42,213.86,90.06,92.77
1597,000000485770.jpg,524.13,270.4,49.06,28.82
1598,000000518551.jpg,168.82,89.19,138.66,128.48
1599,000000518551.jpg,21.21,122.76,136.89,105.4
1600,000000518551.jpg,427.97,67.8,176.56,124.54
1601,000000518551.jpg,267.01,118.87,76.76,92.7
1602,000000518551.jpg,156.21,142.81,24.54,68.48
1603,000000027032.jpg,66.01,255.43,337.22,246.81
1604,000000027032.jpg,34.44,219.55,261.17,292.74
1605,000000027032.jpg,29.02,40.15,467.31,445.53
1606,000000330139.jpg,369.28,253.71,103.49,69.45
1607,000000330139.jpg,126.66,254.28,95.0,79.64
1608,000000330139.jpg,62.37,199.83,95.96,71.0
1609,000000272797.jpg,0.0,107.91,558.0,311.07
1610,000000207264.jpg,520.84,236.97,53.04,35.65
1611,000000207264.jpg,427.19,246.56,32.6,31.58
1612,000000207264.jpg,453.3,243.67,39.65,25.34
1613,000000207264.jpg,317.94,239.0,38.69,20.87
1614,000000207264.jpg,194.1,238.27,29.13,26.96
1615,000000207264.jpg,258.75,238.76,30.65,16.09
1616,000000207264.jpg,625.65,231.88,14.35,36.62
1617,000000207264.jpg,106.02,239.44,35.43,28.27
1618,000000207264.jpg,0.25,238.96,26.87,23.92
1619,000000207264.jpg,130.84,236.67,42.86,29.14
1620,000000207264.jpg,173.28,243.6,16.51,21.38
1621,000000207264.jpg,187.91,253.18,20.26,11.22
1622,000000207264.jpg,499.26,243.29,26.22,28.45
1623,000000207264.jpg,486.0,235.0,67.0,32.0
1624,000000272803.jpg,238.92,124.32,334.05,240.0
1625,000000272803.jpg,85.02,135.61,201.26,256.14
1626,000000190884.jpg,250.25,249.17,155.32,197.39
1627,000000190884.jpg,95.78,106.49,506.91,332.56
1628,000000526762.jpg,282.77,238.2,73.86,35.42
1629,000000526762.jpg,158.49,233.52,55.08,25.81
1630,000000526762.jpg,72.66,239.57,55.95,34.71
1631,000000526762.jpg,39.91,225.1,34.09,20.98
1632,000000043448.jpg,92.04,155.33,306.34,322.15
1633,000000043448.jpg,14.51,266.55,251.07,239.45
1634,000000362936.jpg,297.46,249.48,334.88,169.84
1635,000000362936.jpg,179.99,74.68,258.5,208.71
1636,000000403899.jpg,143.2,57.56,342.94,222.03
1637,000000027070.jpg,119.73,84.13,209.26,266.43
1638,000000027070.jpg,269.45,122.74,125.87,202.39
1639,000000297409.jpg,22.96,15.71,271.21,406.1
1640,000000297409.jpg,282.86,142.92,45.06,125.19
1641,000000166338.jpg,0.0,16.62,180.81,240.81
1642,000000166338.jpg,312.27,29.93,140.76,86.56
1643,000000166338.jpg,330.65,152.85,126.67,97.58
1644,000000166338.jpg,218.43,148.85,124.58,106.79
1645,000000166338.jpg,451.62,19.86,171.08,102.98
1646,000000166338.jpg,533.12,98.7,106.88,147.23
1647,000000166338.jpg,430.38,14.56,118.11,105.17
1648,000000166338.jpg,413.04,80.57,30.75,34.55
1649,000000166338.jpg,0.0,210.07,41.18,51.47
1650,000000166338.jpg,613.4,11.22,26.6,72.94
1651,000000166338.jpg,529.46,7.87,107.4,36.42
1652,000000174529.jpg,302.55,229.48,57.9,40.02
1653,000000109005.jpg,263.79,159.96,121.75,90.74
1654,000000018896.jpg,0.0,37.39,480.0,572.41
1655,000000322002.jpg,82.43,432.81,109.89,67.19
1656,000000322002.jpg,203.37,440.74,71.65,44.76
1657,000000567768.jpg,80.72,198.15,365.92,252.92
1658,000000084440.jpg,261.77,278.49,91.09,170.66
1659,000000084440.jpg,401.77,338.39,68.13,104.77
1660,000000084440.jpg,376.86,234.2,92.31,112.42
1661,000000084440.jpg,1.33,117.03,206.13,384.33
1662,000000084440.jpg,459.11,272.41,42.4,46.73
1663,000000084440.jpg,122.86,258.68,85.98,206.71
1664,000000084440.jpg,182.85,192.39,85.44,248.88
1665,000000084440.jpg,553.11,295.06,46.48,113.72
1666,000000084440.jpg,426.13,319.15,64.47,119.41
1667,000000084440.jpg,318.41,245.35,101.91,193.66
1668,000000084440.jpg,481.47,269.25,84.47,172.13
1669,000000084449.jpg,39.72,15.45,438.04,461.21
1670,000000084449.jpg,271.43,158.7,206.33,287.98
1671,000000494049.jpg,58.79,223.11,288.83,160.24
1672,000000371179.jpg,0.0,308.75,47.88,37.28
1673,000000371179.jpg,103.25,307.15,71.38,43.12
1674,000000371179.jpg,180.06,313.96,40.4,37.26
1675,000000371179.jpg,263.93,318.63,39.65,40.05
1676,000000371179.jpg,271.24,305.25,25.23,15.98
1677,000000371179.jpg,312.76,323.8,8.06,15.04
1678,000000371179.jpg,360.74,304.82,61.51,43.53
1679,000000371179.jpg,444.85,309.84,22.68,20.64
1680,000000371179.jpg,466.17,297.06,59.78,41.82
1681,000000371179.jpg,503.6,317.33,30.08,19.01
1682,000000371179.jpg,346.99,315.06,22.12,23.47
1683,000000371179.jpg,421.58,315.93,33.45,30.12
1684,000000371179.jpg,599.15,295.35,38.51,33.7
1685,000000371179.jpg,505.95,297.14,32.91,20.68
1686,000000371179.jpg,58.0,290.0,552.0,57.0
1687,000000322031.jpg,104.6,103.64,321.48,317.64
1688,000000322031.jpg,83.18,206.47,26.79,36.67
1689,000000010735.jpg,134.02,36.22,228.8,326.44
1690,000000010735.jpg,340.77,135.68,159.23,242.28
1691,000000223734.jpg,262.87,94.97,330.5,306.95
1692,000000485882.jpg,0.0,10.71,500.0,283.94
1693,000000485882.jpg,291.97,101.83,76.34,65.63
1694,000000575997.jpg,181.21,320.72,207.1,175.46
1695,000000256513.jpg,248.87,191.92,91.9,179.96
1696,000000256513.jpg,18.15,77.2,199.6,260.73
1697,000000256513.jpg,417.38,73.33,222.62,258.24
1698,000000412167.jpg,282.34,129.15,301.24,220.07
1699,000000412167.jpg,64.7,156.83,193.86,193.87
1700,000000412167.jpg,0.0,1.79,110.9,274.93
